Input,ID,Total Funding Accumulated,starFactor,Citation Count
scientistIncentives citation 1,1,9,-0.8461538461538463,15
scientistIncentives citation 1,3,0,0.6666666666666665,9
scientistIncentives citation 1,9,4,-0.125,9
scientistIncentives citation 1,13,7,-1.7058823529411764,7
scientistIncentives citation 1,16,6,13.0,7
scientistIncentives citation 1,21,3,-1.7692307692307692,8
scientistIncentives citation 1,23,2,-1.5714285714285714,5
scientistIncentives citation 1,31,2,-2.25,1
scientistIncentives citation 1,33,10,-0.7999999999999998,17
scientistIncentives citation 1,36,6,0.7142857142857144,11
scientistIncentives citation 1,39,4,3.5,1
scientistIncentives citation 1,42,3,-0.3333333333333335,4
scientistIncentives citation 1,44,10,-1.1666666666666667,9
scientistIncentives citation 1,48,1,-2.0,6
scientistIncentives citation 1,54,9,-1.1428571428571428,2
scientistIncentives citation 1,56,4,0.5,2
scientistIncentives citation 1,60,2,9.0,7
scientistIncentives citation 1,63,4,-1.5454545454545454,10
scientistIncentives citation 1,2,8,-1.5384615384615385,4
scientistIncentives citation 1,10,10,-0.5555555555555554,15
scientistIncentives citation 1,14,9,0.0,11
scientistIncentives citation 1,17,7,15.0,7
scientistIncentives citation 1,22,10,-0.75,13
scientistIncentives citation 1,32,10,-1.4375,6
scientistIncentives citation 1,55,9,0.3333333333333335,3
scientistIncentives citation 1,68,9,-0.7142857142857144,18
scientistIncentives citation 1,71,8,-0.9473684210526314,13
scientistIncentives citation 1,75,4,-1.1,10
scientistIncentives citation 1,11,18.08964753345993,-0.6745274989206478,23
scientistIncentives citation 1,34,1,1.0,9
scientistIncentives citation 1,67,9.415266697679527,0.009461754849975357,15
scientistIncentives citation 1,72,4,-0.8333333333333335,4
scientistIncentives citation 1,79,3,-1.3333333333333333,2
scientistIncentives citation 1,82,6,6.5,9
scientistIncentives citation 1,0,22.57816187018639,-0.28251543292532144,33
scientistIncentives citation 1,27,9.770647694096388,-0.3716682175341117,27
scientistIncentives citation 1,47,16.55461043854737,-0.8557944365403132,20
scientistIncentives citation 1,59,9.691002362424266,-1.2943937477654748,18
scientistIncentives citation 1,64,9.593236094415143,-0.8368361206359176,26
scientistIncentives citation 1,69,4,1.333333333333333,6
scientistIncentives citation 1,74,30.139303138282884,-0.10360324127291154,27
scientistIncentives citation 1,84,10,-0.2857142857142856,8
scientistIncentives citation 1,87,8,-0.5555555555555554,3
scientistIncentives citation 1,89,0,0.6666666666666665,9
scientistIncentives citation 1,15,9.052735046761525,-0.5834303418139992,13
scientistIncentives citation 1,45,20.18192178783701,-0.3609500713516396,32
scientistIncentives citation 1,61,24.108336813621147,-0.1900411172552845,31
scientistIncentives citation 1,85,9,4.0,1
scientistIncentives citation 1,91,29.000001026615834,-0.3548386765607794,25
scientistIncentives citation 1,94,9,0.0,8
scientistIncentives citation 1,96,10,-0.3999999999999999,14
scientistIncentives citation 1,98,6,-1.0,6
scientistIncentives citation 1,100,10,-1.0,7
scientistIncentives citation 1,6,22.772609293569293,-0.04547770437284182,38
scientistIncentives citation 1,40,9.043288719942954,-0.6228300540723226,22
scientistIncentives citation 1,52,13.859803921118655,-0.30993614184336016,42
scientistIncentives citation 1,76,18.042641219665963,-0.2889470033188921,40
scientistIncentives citation 1,99,5,0.0,3
scientistIncentives citation 1,103,5,-0.9375,14
scientistIncentives citation 1,105,10,0.0,7
scientistIncentives citation 1,4,9.000024006534831,0.2666682952115691,27
scientistIncentives citation 1,8,9.743807645381631,0.59051564882123,35
scientistIncentives citation 1,18,13.876968908189555,-0.014035278256957273,50
scientistIncentives citation 1,20,9.52656058079666,-0.5816785769574766,36
scientistIncentives citation 1,26,9.492752174874441,-0.9477543342109525,32
scientistIncentives citation 1,41,16.974370884088977,-0.6187501117757388,32
scientistIncentives citation 1,46,9.994893691196925,-0.4467195269459294,28
scientistIncentives citation 1,58,9.024502523874109,-0.7937586520228241,31
scientistIncentives citation 1,65,23.4076039763857,0.5633874646472425,45
scientistIncentives citation 1,73,9.00944965219903,-0.534834455743102,31
scientistIncentives citation 1,83,23.00001066116425,-0.06451578512373368,39
