Input,ID,Total Funding Accumulated,starFactor,Citation Count
scientistIncentives citation 0.2,0,4,-0.5,4
scientistIncentives citation 0.2,2,9,-0.27272727272727293,12
scientistIncentives citation 0.2,4,1,-0.8181818181818183,13
scientistIncentives citation 0.2,6,5,0.0,13
scientistIncentives citation 0.2,9,9,-1.2307692307692308,3
scientistIncentives citation 0.2,11,6,1.0,3
scientistIncentives citation 0.2,13,1,-1.5555555555555556,3
scientistIncentives citation 0.2,15,10,-1.0,5
scientistIncentives citation 0.2,18,9,-0.4666666666666668,18
scientistIncentives citation 0.2,21,3,-0.3333333333333335,2
scientistIncentives citation 0.2,24,1,8.0,8
scientistIncentives citation 0.2,27,0,-0.3999999999999999,6
scientistIncentives citation 0.2,29,8,4.0,2
scientistIncentives citation 0.2,33,2,16.0,6
scientistIncentives citation 0.2,35,3,-0.8571428571428572,5
scientistIncentives citation 0.2,40,5,0.7999999999999998,7
scientistIncentives citation 0.2,42,9,-0.8571428571428572,5
scientistIncentives citation 0.2,45,6,-0.7058823529411766,13
scientistIncentives citation 0.2,51,1,-1.2,2
scientistIncentives citation 0.2,53,10,-1.0,16
scientistIncentives citation 0.2,59,1,-1.2,8
scientistIncentives citation 0.2,63,1,-2.5,1
scientistIncentives citation 0.2,66,6,-0.75,18
scientistIncentives citation 0.2,72,6,-1.2941176470588236,16
scientistIncentives citation 0.2,1,5,0.6666666666666665,1
scientistIncentives citation 0.2,5,1,-0.8333333333333335,10
scientistIncentives citation 0.2,10,3,-1.125,5
scientistIncentives citation 0.2,16,5,-0.5,3
scientistIncentives citation 0.2,19,10,-0.7999999999999998,12
scientistIncentives citation 0.2,30,3,-0.3999999999999999,7
scientistIncentives citation 0.2,32,25.33525475164641,-0.12746357953814513,26
scientistIncentives citation 0.2,43,4,-1.0,4
scientistIncentives citation 0.2,52,6,-1.6666666666666667,2
scientistIncentives citation 0.2,64,7,-1.8666666666666667,5
scientistIncentives citation 0.2,75,6,-0.3333333333333335,12
scientistIncentives citation 0.2,77,2,0.3333333333333335,4
scientistIncentives citation 0.2,81,0,-2.6,2
scientistIncentives citation 0.2,86,4,-1.1818181818181819,8
scientistIncentives citation 0.2,3,7,-1.411764705882353,8
scientistIncentives citation 0.2,34,2,-1.6,4
scientistIncentives citation 0.2,37,26.896993001845793,-0.08768554362718417,31
scientistIncentives citation 0.2,54,1,0.0,7
scientistIncentives citation 0.2,58,25.822509408509635,0.5712797559180043,31
scientistIncentives citation 0.2,73,19.169811339705195,-0.21158417912512117,31
scientistIncentives citation 0.2,82,7,-1.125,9
scientistIncentives citation 0.2,90,1,-1.9,2
scientistIncentives citation 0.2,92,6,0.09090909090909083,13
